Date,Close
2010-12-06,9.634467124938965
2010-12-07,9.576085090637209
2010-12-08,9.660344123840332
2010-12-09,9.622729301452637
2010-12-10,9.646807670593262
2010-12-13,9.680206298828123
2010-12-14,9.638681411743164
2010-12-15,9.640787124633787
2010-12-16,9.66756820678711
2010-12-17,9.648308753967283
2010-12-20,9.696457862854004
2010-12-21,9.75634765625
2010-12-22,9.785236358642578
2010-12-23,9.738287925720217
2010-12-27,9.770788192749023
2010-12-28,9.794564247131348
2010-12-29,9.789148330688477
2010-12-30,9.740097045898438
2010-12-31,9.706993103027344
2011-01-03,9.917949676513672
2011-01-04,9.969708442687988
2011-01-05,10.051262855529783
2011-01-06,10.043136596679688
2011-01-07,10.11506175994873
2011-01-10,10.305554389953612
2011-01-11,10.281177520751951
2011-01-12,10.364835739135742
2011-01-13,10.402755737304688
2011-01-14,10.487017631530762
2011-01-18,10.251383781433104
2011-01-19,10.19691276550293
2011-01-20,10.011539459228516
2011-01-21,9.83218002319336
2011-01-24,10.155089378356934
2011-01-25,10.273956298828123
2011-01-26,10.347684860229492
2011-01-27,10.328424453735352
2011-01-28,10.114457130432127
2011-01-31,10.211358070373535
2011-02-01,10.38319206237793
2011-02-02,10.361827850341797
2011-02-03,10.335344314575195
2011-02-04,10.42742919921875
2011-02-07,10.589338302612305
2011-02-08,10.689249038696287
2011-02-09,10.778321266174316
2011-02-10,10.66938304901123
2011-02-11,10.738903045654297
2011-02-14,10.809019088745115
2011-02-15,10.830684661865234
2011-02-16,10.92788791656494
2011-02-17,10.782535552978516
2011-02-18,10.549612998962402
2011-02-22,10.189993858337402
2011-02-23,10.310669898986816
2011-02-24,10.318495750427246
2011-02-25,10.477389335632324
2011-02-28,10.62936019897461
2011-03-01,10.511996269226074
2011-03-02,10.59656047821045
2011-03-03,10.820451736450195
2011-03-04,10.833694458007812
2011-03-07,10.694062232971191
2011-03-08,10.706100463867188
2011-03-09,10.60709285736084
2011-03-10,10.432547569274902
2011-03-11,10.592643737792969
2011-03-14,10.639892578125
2011-03-15,10.39523220062256
2011-03-16,9.931187629699709
2011-03-17,10.07052230834961
2011-03-18,9.9510498046875
2011-03-21,10.210758209228516
2011-03-22,10.267936706542969
2011-03-23,10.207446098327637
2011-03-24,10.381386756896973
2011-03-25,10.579102516174316
2011-03-28,10.545998573303224
2011-03-29,10.561650276184082
2011-03-30,10.491532325744627
2011-03-31,10.487920761108398
2011-04-01,10.369048118591309
2011-04-04,10.267630577087402
2011-04-05,10.198420524597168
2011-04-06,10.17283821105957
2011-04-07,10.174043655395508
2011-04-08,10.083160400390623
2011-04-11,9.95495891571045
2011-04-12,10.0031099319458
2011-04-13,10.115364074707031
2011-04-14,10.00371265411377
2011-04-15,9.854450225830078
2011-04-18,9.986560821533203
2011-04-19,10.167423248291016
2011-04-20,10.304347038269045
2011-04-21,10.553823471069336
2011-04-25,10.623343467712402
2011-04-26,10.54539680480957
2011-04-27,10.537271499633787
2011-04-28,10.434958457946776
2011-04-29,10.53667163848877
2011-05-02,10.420809745788574
2011-05-03,10.478591918945312
2011-05-04,10.519821166992188
2011-05-05,10.434958457946776
2011-05-06,10.432246208190918
2011-05-09,10.460529327392578
2011-05-10,10.516204833984377
2011-05-11,10.449399948120115
2011-05-12,10.42953872680664
2011-05-13,10.246871948242188
2011-05-16,10.030193328857422
2011-05-17,10.115662574768066
2011-05-18,10.227911949157717
2011-05-19,10.247772216796877
2011-05-20,10.087974548339844
2011-05-23,10.063302993774414
2011-05-24,9.996792793273926
2011-05-25,10.134917259216309
2011-05-26,10.081354141235352
2011-05-27,10.153878211975098
2011-05-31,10.467456817626951
2011-06-01,10.397642135620115
2011-06-02,10.415393829345703
2011-06-03,10.335344314575195
2011-06-06,10.17283821105957
2011-06-07,9.992276191711426
2011-06-08,9.998296737670898
2011-06-09,9.975727081298828
2011-06-10,9.807499885559082
2011-06-13,9.82856559753418
2011-06-14,10.004317283630373
2011-06-15,9.83308219909668
2011-06-16,9.785236358642578
2011-06-17,9.637779235839844
2011-06-20,9.48911190032959
2011-06-21,9.789447784423828
2011-06-22,9.708495140075684
2011-06-23,9.967901229858398
2011-06-24,9.821043968200684
2011-06-27,9.992276191711426
2011-06-28,10.089178085327148
2011-06-29,10.052467346191406
2011-06-30,10.101515769958496
2011-07-01,10.329927444458008
2011-07-05,10.515605926513672
2011-07-06,10.585722923278809
2011-07-07,10.749434471130373
2011-07-08,10.824971199035645
2011-07-11,10.653133392333984
2011-07-12,10.645611763000488
2011-07-13,10.774109840393066
2011-07-14,10.766587257385254
2011-07-15,10.981754302978516
2011-07-18,11.248990058898926
2011-07-19,11.340774536132812
2011-07-20,11.643213272094728
2011-07-21,11.654949188232422
2011-07-22,11.835813522338867
2011-07-25,11.992300033569336
2011-07-26,12.140057563781738
2011-07-27,11.814444541931152
2011-07-28,11.79127311706543
2011-07-29,11.75094509124756
2011-08-01,11.93963623046875
2011-08-02,11.703700065612791
2011-08-03,11.81384563446045
2011-08-04,11.356420516967772
2011-08-05,11.243568420410156
2011-08-08,10.62936019897461
2011-08-09,11.255309104919434
2011-08-10,10.94473648071289
2011-08-11,11.245972633361816
2011-08-12,11.344985008239746
2011-08-15,11.538185119628906
2011-08-16,11.450010299682615
2011-08-17,11.448807716369627
2011-08-18,11.015759468078612
2011-08-19,10.714224815368652
2011-08-22,10.7265625
2011-08-23,11.24296760559082
2011-08-24,11.320609092712402
2011-08-25,11.246575355529783
2011-08-26,11.543302536010742
2011-08-29,11.735601425170898
2011-08-30,11.736204147338867
2011-08-31,11.580917358398438
2011-09-01,11.46656322479248
2011-09-02,11.256509780883787
2011-09-06,11.427741050720217
2011-09-07,11.55383586883545
2011-09-08,11.560154914855955
2011-09-09,11.359734535217283
2011-09-12,11.433761596679688
2011-09-13,11.57459831237793
2011-09-14,11.71543788909912
2011-09-15,11.825583457946776
2011-09-16,12.052484512329102
2011-09-19,12.387425422668455
2011-09-20,12.442195892333984
2011-09-21,12.402775764465332
2011-09-22,12.092211723327637
2011-09-23,12.166841506958008
2011-09-26,12.13283634185791
2011-09-27,12.01517105102539
2011-09-28,11.94745922088623
2011-09-29,11.753660202026367
2011-09-30,11.475292205810549
2011-10-03,11.273062705993652
2011-10-04,11.209866523742676
2011-10-05,11.382905960083008
2011-10-06,11.356420516967772
2011-10-07,11.12860870361328
2011-10-10,11.700693130493164
2011-10-11,12.046167373657228
2011-10-12,12.103347778320312
2011-10-13,12.29112720489502
2011-10-14,12.69950008392334
2011-10-17,12.639009475708008
2011-10-18,12.70671844482422
2011-10-19,11.99591064453125
2011-10-20,11.89630126953125
2011-10-21,11.82287311553955
2011-10-24,12.21108055114746
2011-10-25,11.970325469970703
2011-10-26,12.055496215820312
2011-10-27,12.17857551574707
2011-10-28,12.186402320861816
2011-10-31,12.181289672851562
2011-11-01,11.932413101196287
2011-11-02,11.959494590759276
2011-11-03,12.129826545715332
2011-11-04,12.044660568237305
2011-11-07,12.02931308746338
2011-11-08,12.22492218017578
2011-11-09,11.89539623260498
2011-11-10,11.592657089233398
2011-11-11,11.57459831237793
2011-11-14,11.413299560546877
2011-11-15,11.70129680633545
2011-11-16,11.579113006591797
2011-11-17,11.357624053955078
2011-11-18,11.28329086303711
2011-11-21,11.104838371276855
2011-11-22,11.330541610717772
2011-11-23,11.044050216674805
2011-11-25,10.941129684448242
2011-11-28,11.318805694580078
2011-11-29,11.23093318939209
2011-11-30,11.501774787902832
2011-12-01,11.67420768737793
2011-12-02,11.727473258972168
2011-12-05,11.827082633972168
2011-12-06,11.765088081359863
2011-12-07,11.709115982055664
2011-12-08,11.756365776062012
2011-12-09,11.845441818237305
2011-12-12,11.791875839233398
2011-12-13,11.700693130493164
2011-12-14,11.441285133361816
2011-12-15,11.403667449951172
2011-12-16,11.466261863708496
2011-12-19,11.5020751953125
2011-12-20,11.915559768676758
2011-12-21,11.930608749389648
2011-12-22,11.99380588531494
2011-12-23,12.137650489807127
2011-12-27,12.2339506149292
2011-12-28,12.116883277893066
2011-12-29,12.19151782989502
2011-12-30,12.187911033630373
2012-01-03,12.375388145446776
2012-01-04,12.441896438598633
2012-01-05,12.580028533935549
2012-01-06,12.71153736114502
2012-01-09,12.69137477874756
2012-01-10,12.73681354522705
2012-01-11,12.71605110168457
2012-01-12,12.681140899658203
2012-01-13,12.633591651916504
2012-01-17,12.780750274658203
2012-01-18,12.913467407226562
2012-01-19,12.872535705566406
2012-01-20,12.648338317871094
2012-01-23,12.86230182647705
2012-01-24,12.651647567749023
2012-01-25,13.441606521606444
2012-01-26,13.380516052246094
2012-01-27,13.460265159606934
2012-01-30,13.632701873779297
2012-01-31,13.737126350402832
2012-02-01,13.728399276733398
2012-02-02,13.69619846343994
2012-02-03,13.833426475524902
2012-02-06,13.96252727508545
2012-02-07,14.108778953552246
2012-02-08,14.345015525817873
2012-02-09,14.841262817382812
2012-02-10,14.848783493041992
2012-02-13,15.125046730041504
2012-02-14,15.331490516662598
2012-02-15,14.976678848266602
2012-02-16,15.11330795288086
2012-02-17,15.110594749450684
2012-02-21,15.493687629699709
2012-02-22,15.439217567443848
2012-02-23,15.540035247802734
2012-02-24,15.721199035644531
2012-02-27,15.822010040283203
2012-02-28,16.112411499023438
2012-02-29,16.323965072631836
2012-03-01,16.385061264038086
2012-03-02,16.406429290771484
2012-03-05,16.044702529907227
2012-03-06,15.95742416381836
2012-03-07,15.970375061035156
2012-03-08,16.31043243408203
2012-03-09,16.406124114990234
2012-03-12,16.611663818359375
2012-03-13,17.096174240112305
2012-03-14,17.742589950561523
2012-03-15,17.621610641479492
2012-03-16,17.621906280517578
2012-03-19,18.089263916015625
2012-03-20,18.23551750183105
2012-03-21,18.13138771057129
2012-03-22,18.036300659179688
2012-03-23,17.937297821044922
2012-03-26,18.26621437072754
2012-03-27,18.491912841796875
2012-03-28,18.586402893066406
2012-03-29,18.352880477905277
2012-03-30,18.04261779785156
2012-04-02,18.61680603027344
2012-04-03,18.938507080078125
2012-04-04,18.787729263305664
2012-04-05,19.069713592529297
2012-04-09,19.14645004272461
2012-04-10,18.91201400756836
2012-04-11,18.844614028930664
2012-04-12,18.741395950317383
2012-04-13,18.21354484558105
2012-04-16,17.45819854736328
2012-04-17,18.34806251525879
2012-04-18,18.30713653564453
2012-04-19,17.678180694580078
2012-04-20,17.243024826049805
2012-04-23,17.204505920410156
2012-04-24,16.860841751098633
2012-04-25,18.35708999633789
2012-04-26,18.287885665893555
2012-04-27,18.14643669128418
2012-04-30,17.574058532714844
2012-05-01,17.51838493347168
2012-05-02,17.634246826171875
2012-05-03,17.509057998657227
2012-05-04,17.010404586791992
2012-05-07,17.137704849243164
2012-05-08,17.098581314086914
2012-05-09,17.128681182861328
2012-05-10,17.16900634765625
2012-05-11,17.05434799194336
2012-05-14,16.798847198486328
2012-05-15,16.646879196166992
2012-05-16,16.433517456054688
2012-05-17,15.953216552734377
2012-05-18,15.961044311523438
2012-05-21,16.89093589782715
2012-05-22,16.7612361907959
2012-05-23,17.170207977294922
2012-05-24,17.012514114379883
2012-05-25,16.92132568359375
2012-05-29,17.22165870666504
2012-05-30,17.42931365966797
2012-05-31,17.38597297668457
2012-06-01,16.882205963134766
2012-06-04,16.981515884399414
2012-06-05,16.93757438659668
2012-06-06,17.197284698486328
2012-06-07,17.205114364624023
2012-06-08,17.46391487121582
2012-06-11,17.18855857849121
2012-06-12,17.33872413635254
2012-06-13,17.218355178833008
2012-06-14,17.199390411376953
2012-06-15,17.277639389038086
2012-06-18,17.62822723388672
2012-06-19,17.677284240722656
2012-06-20,17.627029418945312
2012-06-21,17.384170532226562
2012-06-22,17.517486572265625
2012-06-25,17.176525115966797
2012-06-26,17.21444320678711
2012-06-27,17.288774490356445
2012-06-28,17.124757766723633
2012-06-29,17.57466697692871
2012-07-02,17.8310604095459
2012-07-03,18.03840446472168
2012-07-05,18.35529136657715
2012-07-06,18.233110427856445
2012-07-09,18.47416305541992
2012-07-10,18.303224563598636
2012-07-11,18.189477920532227
2012-07-12,18.02305221557617
2012-07-13,18.205717086791992
2012-07-16,18.26410675048828
2012-07-17,18.26500129699707
2012-07-18,18.244543075561523
2012-07-19,18.48709487915039
2012-07-20,18.18556022644043
2012-07-23,18.17142105102539
2012-07-24,18.083845138549805
2012-07-25,17.302913665771484
2012-07-26,17.30021095275879
2012-07-27,17.60957145690918
2012-07-30,17.90659523010254
2012-07-31,18.379966735839844
2012-08-01,18.26109313964844
2012-08-02,18.29059219360352
2012-08-03,18.52863121032715
2012-08-06,18.734771728515625
2012-08-07,18.685420989990234
2012-08-08,18.653812408447266
2012-08-09,18.760204315185547
2012-08-10,18.789520263671875
2012-08-13,19.040363311767575
2012-08-14,19.09144592285156
2012-08-15,19.06545639038086
2012-08-16,19.231979370117188
2012-08-17,19.587696075439453
2012-08-20,20.102697372436523
2012-08-21,19.82797241210937
2012-08-22,20.215118408203125
2012-08-23,20.026531219482425
2012-08-24,20.04437255859375
2012-08-27,20.42095184326172
2012-08-28,20.39435195922852
2012-08-29,20.35415267944336
2012-08-30,20.064010620117188
2012-08-31,20.10541534423828
2012-09-04,20.399490356445312
2012-09-05,20.256227493286133
2012-09-06,20.438779830932617
2012-09-07,20.56481170654297
2012-09-10,20.02986717224121
2012-09-11,19.964889526367188
2012-09-12,20.2429313659668
2012-09-13,20.641571044921875
2012-09-14,20.892417907714844
2012-09-17,21.149309158325195
2012-09-18,21.21368408203125
2012-09-19,21.21943473815918
2012-09-20,21.116674423217773
2012-09-21,21.15868186950684
2012-09-24,20.87760734558105
2012-09-25,20.35627174377441
2012-09-26,20.10360336303711
2012-09-27,20.59140014648437
2012-09-28,20.161636352539062
2012-10-01,19.928617477416992
2012-10-02,19.98664093017578
2012-10-03,20.293100357055664
2012-10-04,20.15256690979004
2012-10-05,19.72309684753418
2012-10-08,19.28728485107422
2012-10-09,19.217174530029297
2012-10-10,19.370100021362305
2012-10-11,18.98295021057129
2012-10-12,19.03160095214844
2012-10-15,19.18423080444336
2012-10-16,19.638477325439453
2012-10-17,19.48192405700684
2012-10-18,19.12015151977539
2012-10-19,18.431076049804688
2012-10-22,19.16216468811035
2012-10-23,18.53745460510254
2012-10-24,18.642333984375
2012-10-25,18.422006607055664
2012-10-26,18.25457191467285
2012-10-31,17.99224090576172
2012-11-01,18.02911376953125
2012-11-02,17.432510375976562
2012-11-05,17.66886329650879
2012-11-06,17.6153621673584
2012-11-07,16.941354751586914
2012-11-08,16.3265438079834
2012-11-09,16.60920524597168
2012-11-12,16.480777740478516
2012-11-13,16.48290252685547
2012-11-14,16.300132751464844
2012-11-15,15.95826816558838
2012-11-16,16.020809173583984
2012-11-19,17.176040649414062
2012-11-20,17.02970314025879
2012-11-21,17.05368423461914
2012-11-23,17.351219177246094
2012-11-26,17.89862632751465
2012-11-27,17.754417419433594
2012-11-28,17.69855308532715
2012-11-29,17.893463134765625
2012-11-30,17.769596099853516
2012-12-03,17.79722785949707
2012-12-04,17.483293533325195
2012-12-05,16.35811996459961
2012-12-06,16.614669799804688
2012-12-07,16.18991470336914
2012-12-10,16.08578109741211
2012-12-11,16.43705940246582
2012-12-12,16.3644962310791
2012-12-13,16.08184051513672
2012-12-14,15.477659225463867
2012-12-17,15.752121925354004
2012-12-18,16.209653854370117
2012-12-19,15.979214668273926
2012-12-20,15.840169906616213
2012-12-21,15.76730251312256
2012-12-24,15.792794227600098
2012-12-26,15.575112342834473
2012-12-27,15.63764762878418
2012-12-28,15.471579551696776
2012-12-31,16.157129287719727
2013-01-02,16.669015884399414
2013-01-03,16.458620071411133
2013-01-04,16.00016212463379
2013-01-07,15.906044006347656
2013-01-08,15.94885540008545
2013-01-09,15.69959831237793
2013-01-10,15.894208908081056
2013-01-11,15.79675006866455
2013-01-14,15.233551025390623
2013-01-15,14.752943992614746
2013-01-16,15.365317344665527
2013-01-17,15.261785507202148
2013-01-18,15.180423736572266
2013-01-22,15.325238227844238
2013-01-23,15.605778694152832
2013-01-24,13.677559852600098
2013-01-25,13.355127334594728
2013-01-28,13.657219886779783
2013-01-29,13.91346263885498
2013-01-30,13.869749069213867
2013-01-31,13.829061508178713
2013-02-01,13.772284507751465
2013-02-04,13.429210662841797
2013-02-05,13.900405883789062
2013-02-06,13.88553237915039
2013-02-07,14.2984037399292
2013-02-08,14.504841804504396
2013-02-11,14.656000137329102
2013-02-12,14.288630485534668
2013-02-13,14.261451721191406
2013-02-14,14.248624801635742
2013-02-15,14.05226993560791
2013-02-19,14.047077178955078
2013-02-20,13.70688819885254
2013-02-21,13.62168312072754
2013-02-22,13.766740798950195
2013-02-25,13.522135734558104
2013-02-26,13.710554122924805
2013-02-27,13.576183319091797
2013-02-28,13.479379653930664
2013-03-01,13.145602226257324
2013-03-04,12.827399253845217
2013-03-05,13.16606616973877
2013-03-06,12.998714447021484
2013-03-07,13.148961067199709
2013-03-08,13.183775901794434
2013-03-11,13.37157917022705
2013-03-12,13.083304405212402
2013-03-13,13.080862045288086
2013-03-14,13.207594871520996
2013-03-15,13.548395156860352
2013-03-18,13.916683197021484
2013-03-19,13.87911891937256
2013-03-20,13.805523872375488
2013-03-21,13.82537078857422
2013-03-22,14.105711936950684
2013-03-25,14.156707763671877
2013-03-26,14.082198143005373
2013-03-27,13.805523872375488
2013-03-28,13.51785945892334
2013-04-01,13.097960472106934
2013-04-02,13.124837875366213
2013-04-03,13.192018508911133
2013-04-04,13.061623573303224
2013-04-05,12.92359447479248
2013-04-08,13.015510559082031
2013-04-09,13.039024353027344
2013-04-10,13.305007934570312
2013-04-11,13.263480186462402
2013-04-12,13.125139236450195
2013-04-15,12.8212890625
2013-04-16,13.01642894744873
2013-04-17,12.300621032714844
2013-04-18,11.972338676452637
2013-04-19,11.92592430114746
2013-04-22,12.174504280090332
2013-04-23,12.40231227874756
2013-04-24,12.381851196289062
2013-04-25,12.471022605895996
2013-04-26,12.740365028381348
2013-04-29,13.13491439819336
2013-04-30,13.521522521972656
2013-05-01,13.414945602416992
2013-05-02,13.605198860168455
2013-05-03,13.741394996643066
2013-05-06,14.06906509399414
2013-05-07,14.006462097167969
2013-05-08,14.16464900970459
2013-05-09,14.041072845458984
2013-05-10,13.924260139465332
2013-05-13,13.97867488861084
2013-05-14,13.644220352172852
2013-05-15,13.182816505432127
2013-05-16,13.358954429626465
2013-05-17,13.318385124206545
2013-05-20,13.615633964538574
2013-05-21,13.515117645263672
2013-05-22,13.567063331604004
2013-05-23,13.591346740722656
2013-05-24,13.68387508392334
2013-05-28,13.569828987121582
2013-05-29,13.677729606628418
2013-05-30,13.881534576416016
2013-05-31,13.824666976928713
2013-06-03,13.855096817016602
2013-06-04,13.81175136566162
2013-06-05,13.682647705078123
2013-06-06,13.47822380065918
2013-06-07,13.581205368041992
2013-06-10,13.491445541381836
2013-06-11,13.451789855957031
2013-06-12,13.28548526763916
2013-06-13,13.401376724243164
2013-06-14,13.219704627990724
2013-06-17,13.27964687347412
2013-06-18,13.272576332092283
2013-06-19,13.002989768981934
2013-06-20,12.813628196716309
2013-06-21,12.710959434509276
2013-06-24,12.374048233032228
2013-06-25,12.37681770324707
2013-06-26,12.236639976501465
2013-06-27,12.104765892028809
2013-06-28,12.189300537109377
2013-07-01,12.579390525817873
2013-07-02,12.864347457885742
2013-07-03,12.935359001159668
2013-07-05,12.831460952758787
2013-07-08,12.758606910705566
2013-07-09,12.983003616333008
2013-07-10,12.933209419250488
2013-07-11,13.134859085083008
2013-07-12,13.110885620117188
2013-07-15,13.139469146728516
2013-07-16,13.224316596984863
2013-07-17,13.22769546508789
2013-07-18,13.27227020263672
2013-07-19,13.062929153442385
2013-07-22,13.104737281799316
2013-07-23,12.879717826843262
2013-07-24,13.541240692138672
2013-07-25,13.479459762573242
2013-07-26,13.55599880218506
2013-07-29,13.765029907226562
2013-07-30,13.935025215148926
2013-07-31,13.910734176635742
2013-08-01,14.038310050964355
2013-08-02,14.2184419631958
2013-08-05,14.430851936340332
2013-08-06,14.30175495147705
2013-08-07,14.293452262878418
2013-08-08,14.264978408813477
2013-08-09,14.06199550628662
2013-08-12,14.461468696594238
2013-08-13,15.148710250854492
2013-08-14,15.425026893615724
2013-08-15,15.40677547454834
2013-08-16,15.54354476928711
2013-08-19,15.710935592651367
2013-08-20,15.504554748535156
2013-08-21,15.54447078704834
2013-08-22,15.563039779663086
2013-08-23,15.503011703491213
2013-08-26,15.563345909118652
2013-08-27,15.118385314941406
2013-08-28,15.189867973327637
2013-08-29,15.214616775512695
2013-08-30,15.075995445251465
2013-09-03,15.118075370788574
2013-09-04,15.430907249450684
2013-09-05,15.32508659362793
2013-09-06,15.41636562347412
2013-09-09,15.662360191345217
2013-09-10,15.305593490600586
2013-09-11,14.472298622131348
2013-09-12,14.62639617919922
2013-09-13,14.38534927368164
2013-09-16,13.928016662597656
